localtime, kiteid, temperature, humidity, pressure, luminosity, co2, sound
2016-07-26 20:18:17.729117,ch_kite_0003,7.4,75.8,97798.2,0.0,451.8,13486.8
2016-07-26 20:18:45.487853,ch_kite_0004,7.0,79.2,97681.0,0.0,466.0,13305.8
2016-07-26 20:19:14.116177,ch_kite_0001,8.0,80.0,97596.0,14.0,418.2,13396.6
2016-07-26 20:19:29.003744,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:19:57.874295,ch_kite_0003,7.6,76.0,97795.4,0.0,454.2,13410.2
2016-07-26 20:20:25.950645,ch_kite_0004,7.0,79.0,97677.8,0.0,464.8,13327.8
2016-07-26 20:20:54.322114,ch_kite_0001,8.0,79.2,97594.8,14.0,428.2,13442.8
2016-07-26 20:21:09.649170,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:21:39.240372,ch_kite_0003,7.4,76.4,97795.0,0.0,454.6,13465.8
2016-07-26 20:22:08.787148,ch_kite_0004,7.0,79.0,97676.0,0.0,466.6,13356.8
2016-07-26 20:22:38.565489,ch_kite_0001,8.0,79.0,97586.0,14.0,425.8,13402.8
2016-07-26 20:22:54.126010,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:23:23.305490,ch_kite_0003,7.4,76.6,97789.0,0.0,451.4,13441.2
2016-07-26 20:23:51.665800,ch_kite_0004,7.0,79.2,97673.8,0.0,462.8,13383.4
2016-07-26 20:24:20.074763,ch_kite_0001,7.6,79.0,97586.0,14.0,419.6,13403.4
2016-07-26 20:24:35.079423,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:25:03.682919,ch_kite_0003,7.0,76.6,97790.2,0.0,453.6,13155.4
2016-07-26 20:25:33.501566,ch_kite_0004,7.0,78.8,97665.0,0.0,464.6,13335.2
2016-07-26 20:26:01.429351,ch_kite_0001,7.6,79.0,97582.0,14.0,429.4,13428.2
2016-07-26 20:26:17.628171,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:26:45.588943,ch_kite_0003,7.0,76.6,97778.6,0.0,453.2,13470.4
2016-07-26 20:27:14.437736,ch_kite_0004,7.0,78.6,97668.8,0.0,466.8,13377.0
2016-07-26 20:27:42.136625,ch_kite_0001,7.6,79.0,97572.4,14.0,421.2,13361.8
2016-07-26 20:27:56.938444,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:28:26.764739,ch_kite_0003,7.4,76.6,97776.2,0.0,453.2,13420.0
2016-07-26 20:28:55.703562,ch_kite_0004,7.0,78.6,97662.8,0.0,467.4,13347.2
2016-07-26 20:29:24.383626,ch_kite_0001,7.2,79.0,97583.6,14.0,408.4,13459.4
2016-07-26 20:29:39.451318,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:30:08.087571,ch_kite_0003,7.0,76.4,97780.6,0.0,452.2,13475.6
2016-07-26 20:30:37.140687,ch_kite_0004,7.0,78.0,97659.2,0.0,466.8,13342.0
2016-07-26 20:31:06.508615,ch_kite_0001,7.0,79.0,97580.4,14.0,394.4,13401.4
2016-07-26 20:31:21.246527,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:31:50.436922,ch_kite_0003,7.0,75.8,97779.8,0.0,452.2,13497.4
2016-07-26 20:32:19.496237,ch_kite_0004,7.0,78.0,97665.6,0.0,462.2,13259.0
2016-07-26 20:32:49.541691,ch_kite_0001,7.0,79.0,97589.2,14.0,396.8,13402.4
2016-07-26 20:33:04.334870,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:33:33.440616,ch_kite_0003,7.0,76.6,97783.8,0.0,458.0,13483.8
2016-07-26 20:34:02.562850,ch_kite_0004,7.0,78.0,97664.8,0.0,466.4,13445.0
2016-07-26 20:34:44.032895,ch_kite_0001,7.0,79.0,97585.6,14.0,431.2,-1
2016-07-26 20:35:05.937492,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:35:36.045137,ch_kite_0003,7.0,76.6,97778.2,0.0,456.8,12864.6
2016-07-26 20:36:06.108149,ch_kite_0004,7.0,78.0,97671.0,0.0,460.6,13366.4
2016-07-26 20:36:36.186248,ch_kite_0001,7.0,78.0,97587.2,14.0,405.0,13395.4
2016-07-26 20:36:59.592727,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:37:28.551053,ch_kite_0003,7.0,76.6,97774.6,0.0,455.8,13486.2
2016-07-26 20:37:57.510110,ch_kite_0004,7.0,78.0,97661.6,0.0,464.8,13362.4
2016-07-26 20:38:26.479102,ch_kite_0001,7.0,78.0,97595.2,14.0,415.8,13438.4
2016-07-26 20:38:48.088489,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:39:16.366608,ch_kite_0003,7.0,76.6,97770.6,0.0,460.6,13499.6
2016-07-26 20:39:45.136007,ch_kite_0004,7.0,78.0,97660.0,0.0,465.2,13348.8
2016-07-26 20:40:13.398680,ch_kite_0001,7.0,78.0,97583.6,14.0,415.2,13437.0
2016-07-26 20:40:34.236269,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:41:02.425904,ch_kite_0003,7.0,76.6,97775.4,0.0,453.8,13435.4
2016-07-26 20:41:31.965673,ch_kite_0004,7.0,78.0,97658.8,0.0,460.2,12624.8
2016-07-26 20:42:01.443611,ch_kite_0001,7.0,78.0,97575.6,14.0,408.0,13447.0
2016-07-26 20:42:25.500884,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:42:54.951419,ch_kite_0003,7.0,76.2,97776.2,0.0,458.4,13506.2
2016-07-26 20:43:22.990701,ch_kite_0004,7.0,78.4,97655.2,0.0,460.2,12925.6
2016-07-26 20:43:52.187686,ch_kite_0001,7.0,78.0,97577.2,14.0,411.6,13373.8
2016-07-26 20:44:15.098851,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:44:42.977174,ch_kite_0003,7.0,76.0,97767.0,0.0,448.4,13478.2
2016-07-26 20:45:11.113365,ch_kite_0004,7.0,78.4,97653.2,0.0,464.6,13355.0
2016-07-26 20:45:40.195744,ch_kite_0001,7.0,77.6,97575.2,14.0,407.8,13428.0
2016-07-26 20:46:03.710797,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:46:32.262773,ch_kite_0003,7.0,76.6,97761.0,0.0,449.0,13485.2
2016-07-26 20:47:00.853035,ch_kite_0004,7.0,78.4,97650.8,0.0,463.0,13349.8
2016-07-26 20:47:29.508875,ch_kite_0001,7.0,77.2,97568.8,14.0,404.4,13419.8
2016-07-26 20:47:53.928110,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:48:22.386238,ch_kite_0003,7.0,76.2,97759.0,0.0,451.2,13406.0
2016-07-26 20:48:51.116614,ch_kite_0004,7.0,78.0,97650.8,0.0,461.6,13400.4
2016-07-26 20:49:19.776601,ch_kite_0001,7.0,77.0,97572.8,14.0,403.4,13416.6
2016-07-26 20:49:42.474815,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:50:11.454550,ch_kite_0003,7.0,76.0,97758.6,0.0,450.6,13447.4
2016-07-26 20:50:41.623296,ch_kite_0004,7.0,78.0,97646.8,0.0,465.8,13348.4
2016-07-26 20:51:11.560547,ch_kite_0001,7.0,77.0,97575.2,14.0,397.6,13404.4
2016-07-26 20:51:36.756957,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:52:06.558419,ch_kite_0003,7.0,76.0,97750.6,0.0,446.4,13975.0
2016-07-26 20:52:37.938896,ch_kite_0004,7.0,78.0,97646.4,0.0,467.2,13381.6
2016-07-26 20:53:08.017840,ch_kite_0001,7.4,77.0,97576.4,14.0,417.4,13419.6
2016-07-26 20:53:31.392437,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:53:59.422107,ch_kite_0003,7.0,76.0,97745.0,0.0,448.4,13494.2
2016-07-26 20:54:27.584690,ch_kite_0004,7.0,77.6,97650.4,0.0,472.6,13359.4
2016-07-26 20:54:56.538215,ch_kite_0001,8.0,76.0,97577.6,14.0,406.4,13417.8
2016-07-26 20:55:18.215853,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:55:47.028342,ch_kite_0003,7.0,76.6,97741.4,0.0,451.8,13531.0
2016-07-26 20:56:17.230773,ch_kite_0004,7.0,77.6,97643.2,0.0,474.0,13337.2
2016-07-26 20:56:48.517507,ch_kite_0001,8.0,76.0,97589.6,14.0,399.4,13757.8
2016-07-26 20:57:12.196930,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:57:41.236412,ch_kite_0003,7.0,76.2,97743.0,0.0,449.6,13440.2
2016-07-26 20:58:10.306679,ch_kite_0004,7.0,77.6,97638.4,0.0,472.8,13168.0
2016-07-26 20:58:44.907320,ch_kite_0001,8.0,76.0,97588.4,14.0,-1,-1
2016-07-26 20:59:08.792233,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 20:59:37.403764,ch_kite_0003,7.0,76.4,97749.8,0.0,459.4,13511.4
2016-07-26 21:00:07.311909,ch_kite_0004,7.0,77.0,97628.4,0.0,468.6,13400.8
2016-07-26 21:00:36.320524,ch_kite_0001,8.0,76.0,97590.4,14.0,405.0,13464.0
2016-07-26 21:00:59.708137,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:01:28.598553,ch_kite_0003,7.0,76.6,97746.2,0.0,456.0,13401.2
2016-07-26 21:01:57.147511,ch_kite_0004,7.0,77.0,97613.6,0.0,463.8,13338.6
2016-07-26 21:02:26.175239,ch_kite_0001,8.0,76.0,97591.6,14.0,411.0,13352.4
2016-07-26 21:02:49.610168,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:03:19.311535,ch_kite_0003,7.0,76.0,97735.0,0.0,449.8,13459.0
2016-07-26 21:03:49.429991,ch_kite_0004,7.0,76.6,97617.2,0.0,470.0,13325.4
2016-07-26 21:04:18.339612,ch_kite_0001,8.0,76.0,97576.8,14.0,422.0,13372.6
2016-07-26 21:04:41.226621,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:05:10.056737,ch_kite_0003,7.0,75.6,97738.6,0.0,461.2,13540.0
2016-07-26 21:05:39.618813,ch_kite_0004,7.0,76.0,97617.6,0.0,461.4,13362.2
2016-07-26 21:06:07.959074,ch_kite_0001,7.6,76.0,97569.6,14.0,418.2,13394.2
2016-07-26 21:06:31.682241,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:07:01.295544,ch_kite_0003,7.0,75.4,97736.6,0.0,454.0,13534.0
2016-07-26 21:07:30.254732,ch_kite_0004,7.0,75.6,97612.4,0.0,465.4,13326.0
2016-07-26 21:07:58.614621,ch_kite_0001,7.0,76.0,97569.6,14.0,423.2,13379.4
2016-07-26 21:08:21.258228,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:08:49.921457,ch_kite_0003,7.0,75.0,97730.2,0.0,456.4,13468.4
2016-07-26 21:09:21.520238,ch_kite_0004,7.0,75.6,97615.2,0.0,464.0,13346.0
2016-07-26 21:09:52.409223,ch_kite_0001,7.0,76.0,97566.4,14.0,432.0,13447.2
2016-07-26 21:10:16.336805,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:10:45.467104,ch_kite_0003,7.0,75.6,97731.0,0.0,460.4,14009.0
2016-07-26 21:11:15.275438,ch_kite_0004,7.0,75.6,97612.0,0.0,469.6,13405.0
2016-07-26 21:11:44.772150,ch_kite_0001,7.0,76.0,97566.4,14.0,422.2,13486.0
2016-07-26 21:12:08.681940,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:12:36.823055,ch_kite_0003,7.0,75.6,97734.2,0.0,453.0,13390.0
2016-07-26 21:13:05.612711,ch_kite_0004,7.0,75.6,97610.8,0.0,464.6,13341.0
2016-07-26 21:13:34.110467,ch_kite_0001,7.0,76.0,97561.6,14.0,429.2,13355.2
2016-07-26 21:13:58.029743,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:14:26.528697,ch_kite_0003,7.0,75.0,97721.0,0.0,447.2,13505.8
2016-07-26 21:14:55.467440,ch_kite_0004,7.0,75.8,97595.6,0.0,467.0,13391.4
2016-07-26 21:15:25.266786,ch_kite_0001,7.0,76.0,97546.8,14.0,432.4,13614.2
2016-07-26 21:15:39.522870,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:16:09.204990,ch_kite_0003,7.0,75.2,97723.0,0.0,454.0,13480.0
2016-07-26 21:16:37.404050,ch_kite_0004,7.0,76.0,97586.8,0.0,461.6,13381.0
2016-07-26 21:16:56.532730,ch_kite_0001,7.0,76.0,97538.2,-1,-1,-1
2016-07-26 21:17:11.910635,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:17:41.110978,ch_kite_0003,7.0,75.4,97715.0,0.0,456.8,13455.0
2016-07-26 21:18:09.387227,ch_kite_0004,7.0,76.2,97581.2,0.0,462.2,13765.2
2016-07-26 21:18:12.671851,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:18:27.617820,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:18:56.085436,ch_kite_0003,7.0,75.6,97713.4,0.0,456.4,13402.4
2016-07-26 21:19:24.737167,ch_kite_0004,6.6,76.6,97575.2,0.0,463.4,13355.0
2016-07-26 21:19:27.821006,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:19:43.376658,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:20:12.664718,ch_kite_0003,7.0,75.6,97702.6,0.0,456.6,13482.2
2016-07-26 21:20:41.584870,ch_kite_0004,6.0,76.4,97573.2,0.0,461.8,13350.2
2016-07-26 21:20:44.287984,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:20:59.201791,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:21:28.342625,ch_kite_0003,7.0,75.8,97703.8,0.0,462.8,13508.6
2016-07-26 21:21:57.311249,ch_kite_0004,6.0,77.0,97574.8,0.0,466.0,13322.0
2016-07-26 21:22:00.094646,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:22:15.526326,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:22:45.179460,ch_kite_0003,7.0,75.6,97691.0,0.0,456.6,13416.0
2016-07-26 21:23:13.415679,ch_kite_0004,6.0,77.2,97564.8,0.0,466.2,13320.8
2016-07-26 21:23:16.209117,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:23:31.666228,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:24:00.606738,ch_kite_0003,7.0,75.6,97685.0,0.0,457.0,13401.0
2016-07-26 21:24:29.102911,ch_kite_0004,6.0,77.0,97568.0,0.0,470.6,13355.6
2016-07-26 21:24:32.380126,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:24:46.803249,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:25:15.564167,ch_kite_0003,7.0,75.6,97695.0,0.0,457.0,13457.2
2016-07-26 21:25:43.560732,ch_kite_0004,6.0,77.0,97563.6,0.0,467.2,13386.8
2016-07-26 21:25:46.406034,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:26:01.876441,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:26:31.418747,ch_kite_0003,7.0,75.6,97689.0,0.0,456.4,13487.8
2016-07-26 21:26:59.840548,ch_kite_0004,6.0,76.6,97555.6,0.0,465.0,12918.6
2016-07-26 21:27:02.630644,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:27:17.817489,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:27:46.858135,ch_kite_0003,7.0,75.2,97690.2,0.0,456.0,13537.8
2016-07-26 21:28:15.987041,ch_kite_0004,6.0,76.4,97547.2,0.0,465.4,13318.8
2016-07-26 21:28:18.730342,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:28:33.574421,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:29:03.024954,ch_kite_0003,7.0,75.6,97695.4,0.0,455.8,13439.8
2016-07-26 21:29:31.503791,ch_kite_0004,6.0,77.0,97540.8,0.0,469.2,13316.0
2016-07-26 21:29:34.357275,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:29:49.261874,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:30:17.391944,ch_kite_0003,7.0,75.2,97690.2,0.0,452.0,13524.0
2016-07-26 21:30:47.340817,ch_kite_0004,6.0,77.0,97527.6,0.0,471.6,13558.6
2016-07-26 21:30:50.184560,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:31:04.456513,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:31:33.359248,ch_kite_0003,7.0,75.0,97687.0,0.0,453.6,13472.6
2016-07-26 21:32:01.679111,ch_kite_0004,6.0,77.0,97522.2,0.0,469.8,13430.6
2016-07-26 21:32:04.657597,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:32:20.403163,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:32:48.273641,ch_kite_0003,7.0,75.0,97689.0,0.0,455.6,13511.4
2016-07-26 21:33:17.635289,ch_kite_0004,6.0,77.0,97522.6,0.0,471.4,13327.8
2016-07-26 21:33:20.399493,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:33:35.102897,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:34:02.881670,ch_kite_0003,7.0,74.8,97689.2,0.0,450.0,13442.2
2016-07-26 21:34:31.672920,ch_kite_0004,6.0,77.6,97510.6,0.0,472.4,13327.0
2016-07-26 21:34:35.424092,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:34:49.240801,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:35:17.230972,ch_kite_0003,7.0,74.6,97682.4,0.0,453.8,13447.2
2016-07-26 21:35:45.339363,ch_kite_0004,6.0,77.4,97513.0,0.0,473.4,13299.0
2016-07-26 21:35:48.203008,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:36:02.917870,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:36:31.868166,ch_kite_0003,7.0,74.6,97672.6,0.0,453.4,13433.0
2016-07-26 21:37:00.187106,ch_kite_0004,6.0,77.6,97510.0,0.0,473.0,12520.6
2016-07-26 21:37:02.979844,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:37:17.794391,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:37:47.075072,ch_kite_0003,7.0,74.6,97678.2,0.0,455.0,13423.0
2016-07-26 21:38:17.633595,ch_kite_0004,6.0,78.0,97504.0,0.0,459.8,13286.8
2016-07-26 21:38:20.438139,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:38:36.891547,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:39:04.661734,ch_kite_0003,7.0,74.0,97670.6,0.0,459.2,13470.8
2016-07-26 21:39:32.650713,ch_kite_0004,6.0,78.0,97501.0,0.0,468.4,13323.0
2016-07-26 21:39:35.714063,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:39:49.698695,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:40:18.010334,ch_kite_0003,7.0,74.0,97665.2,0.0,458.6,13448.2
2016-07-26 21:40:46.844968,ch_kite_0004,6.0,78.0,97501.8,0.0,469.8,13371.4
2016-07-26 21:40:49.607643,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:41:03.682888,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:41:32.116189,ch_kite_0003,7.0,74.0,97661.2,0.0,457.4,13464.2
2016-07-26 21:42:00.666145,ch_kite_0004,6.0,78.6,97495.2,0.0,469.6,13371.8
2016-07-26 21:42:03.544068,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:42:17.713384,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:42:45.893604,ch_kite_0003,7.0,74.0,97664.8,0.0,451.8,13501.8
2016-07-26 21:43:13.419620,ch_kite_0004,6.0,78.8,97487.4,0.0,469.2,13337.0
2016-07-26 21:43:16.310909,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:43:30.729986,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:43:58.900637,ch_kite_0003,7.0,74.0,97664.0,0.0,451.2,13469.2
2016-07-26 21:44:28.076556,ch_kite_0004,6.0,78.2,97489.0,0.0,467.0,13898.4
2016-07-26 21:44:30.958361,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:44:45.367115,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:45:13.178543,ch_kite_0003,7.0,73.6,97666.0,0.0,446.2,13431.4
2016-07-26 21:45:44.136875,ch_kite_0004,6.0,78.0,97482.6,0.0,472.0,13352.8
2016-07-26 21:45:47.119731,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:46:01.830744,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:46:29.374007,ch_kite_0003,7.0,73.6,97664.4,0.0,440.0,12684.2
2016-07-26 21:46:57.333573,ch_kite_0004,6.0,78.6,97477.4,0.0,476.4,13403.2
2016-07-26 21:47:00.405568,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:47:16.011555,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:47:44.513000,ch_kite_0003,7.0,73.6,97673.8,0.0,444.0,13539.8
2016-07-26 21:48:12.651976,ch_kite_0004,6.0,78.6,97473.8,0.0,472.6,13370.0
2016-07-26 21:48:15.751888,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:48:29.998567,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:48:57.439863,ch_kite_0003,7.0,73.6,97668.8,0.0,444.4,13410.6
2016-07-26 21:49:25.229074,ch_kite_0004,6.0,77.8,97474.6,0.0,474.2,12665.6
2016-07-26 21:49:27.998509,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:49:43.117866,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:50:11.475607,ch_kite_0003,7.0,73.6,97659.2,0.0,449.4,13414.2
2016-07-26 21:50:39.625728,ch_kite_0004,6.0,79.0,97459.0,0.0,467.2,13370.4
2016-07-26 21:50:42.336760,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:50:56.983552,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:51:25.483453,ch_kite_0003,7.0,73.0,97662.0,0.0,451.4,13497.8
2016-07-26 21:51:54.559244,ch_kite_0004,6.0,79.2,97457.8,0.0,469.2,13346.6
2016-07-26 21:51:57.235209,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:52:11.497196,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:52:39.591426,ch_kite_0003,7.0,73.4,97658.8,0.0,450.4,13435.4
2016-07-26 21:53:09.057747,ch_kite_0004,6.0,79.0,97449.4,0.0,470.0,13348.4
2016-07-26 21:53:12.741251,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:53:28.390919,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:53:56.428436,ch_kite_0003,7.0,73.0,97648.4,0.0,455.0,13418.0
2016-07-26 21:54:24.696647,ch_kite_0004,6.0,77.6,97448.2,0.0,469.4,13323.2
2016-07-26 21:54:27.489411,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:54:43.473990,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:55:12.404757,ch_kite_0003,7.0,72.8,97647.6,0.0,450.2,13558.8
2016-07-26 21:55:40.623874,ch_kite_0004,6.0,77.2,97446.6,0.0,470.2,13332.4
2016-07-26 21:55:43.337183,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:55:57.808431,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:56:25.981613,ch_kite_0003,7.0,73.0,97641.2,0.0,449.0,13481.8
2016-07-26 21:56:54.250455,ch_kite_0004,6.0,78.0,97449.4,0.0,469.8,13773.4
2016-07-26 21:56:57.924079,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:57:11.820520,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:57:40.808997,ch_kite_0003,7.0,73.6,97640.4,0.0,450.2,13578.4
2016-07-26 21:58:09.509981,ch_kite_0004,6.0,78.0,97445.4,0.0,464.4,13322.8
2016-07-26 21:58:12.530781,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:58:27.162942,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 21:58:55.006076,ch_kite_0003,7.0,73.6,97637.2,0.0,451.8,13457.8
2016-07-26 21:59:23.112156,ch_kite_0004,6.0,76.8,97439.0,0.0,463.8,13340.8
2016-07-26 21:59:27.123406,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 21:59:41.482019,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 22:00:10.412411,ch_kite_0003,7.0,73.6,97630.4,0.0,450.4,13459.8
2016-07-26 22:00:39.181879,ch_kite_0004,6.0,75.6,97438.2,0.0,467.6,13344.6
2016-07-26 22:00:41.984728,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 22:00:56.119740,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 22:01:24.687490,ch_kite_0003,7.0,73.0,97631.6,0.0,447.2,13435.2
2016-07-26 22:01:53.750071,ch_kite_0004,6.0,73.0,97442.2,0.0,468.0,13406.2
2016-07-26 22:01:56.852578,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 22:02:12.443929,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 22:02:40.274804,ch_kite_0003,7.0,73.0,97626.4,0.0,444.8,13834.8
2016-07-26 22:03:09.996460,ch_kite_0004,6.0,73.0,97449.0,0.0,467.6,13360.2
2016-07-26 22:03:12.948831,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 22:03:27.311040,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 22:03:56.365315,ch_kite_0003,7.0,73.0,97622.0,0.0,451.2,13499.6
2016-07-26 22:04:24.970171,ch_kite_0004,6.0,73.0,97453.8,0.0,468.4,13425.2
2016-07-26 22:04:27.755252,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 22:04:42.271056,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
2016-07-26 22:05:10.411493,ch_kite_0003,7.0,72.6,97618.4,0.0,444.0,13506.8
2016-07-26 22:05:39.667858,ch_kite_0004,6.0,73.0,97448.2,0.0,468.4,13337.0
2016-07-26 22:05:43.014413,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-26 22:05:57.745250,ch_kite_0002,-1,-1,-1,-33.0,-1,-1
