Incident ID, Reported on, Incident type, Address
131818,04/04/2016 at 05:04,Graffiti,"73, Warrington Street, Mairehau, 8013, Canterbury"
131828,04/04/2016 at 06:24,Roading/Streets,"Marylands Cycleway, Middleton, Christchurch 8024, New Zealand"
131854,04/04/2016 at 08:08,Roading/Streets,"Gatonby Pl, Avonhead, Christchurch 8042, New Zealand"
131874,04/04/2016 at 18:52,Roading/Streets,"48, Rata Street, Riccarton, 8041, Canterbury"
131893,04/04/2016 at 21:31,Rubbish/Recycling,"2, Rebecca Avenue, Burwood, 8083, Canterbury"
131902,04/04/2016 at 21:36,Rubbish/Recycling,"16, Corserland Street, Burwood, 8083, Canterbury"
131907,04/04/2016 at 21:39,Rubbish/Recycling,"10, Rebecca Avenue, Burwood, 8083, Canterbury"
131909,04/04/2016 at 21:44,Rubbish/Recycling,"93, Cowlishaw Street, Avonside, 8061, Canterbury"
131935,04/04/2016 at 22:54,Rubbish/Recycling,"12, Waygreen Avenue, New Brighton, 8083, Canterbury"
131946,04/04/2016 at 23:14,Parks,"68, Woodhurst Drive, Casebrook, 8051, Canterbury"
131949,04/04/2016 at 23:28,Rubbish/Recycling,"11 Cross St, Phillipstown, Christchurch 8011, New Zealand"
131964,05/04/2016 at 00:09,Roading/Streets,"20, Amyes Road, Hornby, 8042, Canterbury"
131967,05/04/2016 at 00:17,Roading/Streets,"Hunter Terrace, Cashmere, Christchurch 8022, New Zealand"
131971,05/04/2016 at 00:24,Rubbish/Recycling,"2, Wetlands Grove, Bexley, 8061, Canterbury"
131972,05/04/2016 at 00:27,Rubbish/Recycling,"51, Wetlands Grove, Bexley, 8061, Canterbury"
131974,05/04/2016 at 00:32,Rubbish/Recycling,"39, Velsheda Street, Bexley, 8061, Canterbury"
131976,05/04/2016 at 00:34,Roading/Streets,"63 Worcester Blvd, Christchurch Central, Christchurch 8013, New Zealand"
131977,05/04/2016 at 00:35,Roading/Streets,"102, Brisbane Street, Sydenham, 8023, Canterbury"
131980,05/04/2016 at 00:43,Rubbish/Recycling,"116, Waitaki Street, Bexley, 8061, Canterbury"
131983,05/04/2016 at 00:51,Rubbish/Recycling,"2, Waitaki Street, Bexley, 8061, Canterbury"
131984,05/04/2016 at 00:55,Rubbish/Recycling,"118, Bexley Road, Bexley, 8061, Canterbury"
131986,05/04/2016 at 01:00,Rubbish/Recycling,"145-147 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
131991,05/04/2016 at 01:15,Roading/Streets,"95 Tuam St, Christchurch Central, Christchurch 8011, New Zealand"
131996,05/04/2016 at 01:18,Graffiti,"41 Main Rd, Redcliffs, Christchurch 8081, New Zealand"
132001,05/04/2016 at 01:23,Graffiti,"1 Settlers Crescent, Ferrymead, Christchurch 8023, New Zealand"
132006,05/04/2016 at 01:43,Parks,"66, Avonside Drive, Linwood, 8011, Canterbury"
132007,05/04/2016 at 01:45,Rubbish/Recycling,"Averill St, Richmond, Christchurch 8013, New Zealand"
132012,05/04/2016 at 02:00,Roading/Streets,"263-265 St Asaph St, Christchurch Central, Christchurch 8011, New Zealand"
132046,05/04/2016 at 03:35,Roading/Streets,"2, Te Orewai Place, Linwood, 8011, Canterbury"
132054,05/04/2016 at 04:02,Parks,"3, Pinaster Place, Parklands, 8083, Canterbury"
132065,05/04/2016 at 05:01,Graffiti,"234 Hills Rd, Mairehau, Christchurch 8013, New Zealand"
132073,05/04/2016 at 05:16,Roading/Streets,"105 England St, Linwood, Christchurch 8011, New Zealand"
132076,05/04/2016 at 05:39,Graffiti,"Washington Way, Sydenham, Christchurch 8011, New Zealand"
132116,05/04/2016 at 09:39,Roading/Streets,"88 Woodbury St, Russley, Christchurch 8042, New Zealand"
132141,05/04/2016 at 19:10,Roading/Streets,"39, Longhurst Terrace, Cashmere, 8022, Canterbury"
132142,05/04/2016 at 19:19,Rubbish/Recycling,"1 Pannell Ave, Avonside, Christchurch 8061, New Zealand"
132145,05/04/2016 at 20:11,Water Supply,"43 Vickerys Rd, Wigram, Christchurch 8042, New Zealand"
132148,05/04/2016 at 20:28,Roading/Streets,"328 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
132149,05/04/2016 at 20:29,Rubbish/Recycling,"2, Breezes Road, Avondale, 8061, Canterbury"
132155,05/04/2016 at 21:00,Graffiti,"105B Riccarton Rd, Riccarton, Christchurch 8041, New Zealand"
132156,05/04/2016 at 21:04,Roading/Streets,"4 Mansfield Ave, St Albans, Christchurch 8014, New Zealand"
132186,05/04/2016 at 22:36,Roading/Streets,"106A Olliviers Rd, Phillipstown, Christchurch 8011, New Zealand"
132199,05/04/2016 at 22:54,Roading/Streets,"78 Gloucester St, Christchurch Central, Christchurch 8013, New Zealand"
132203,05/04/2016 at 23:25,Roading/Streets,"62 Shortland St, Wainoni, Christchurch 8061, New Zealand"
132204,05/04/2016 at 23:47,Rubbish/Recycling,"205–237, New Brighton Road, Burwood, 8061, Canterbury"
132205,05/04/2016 at 23:50,Roading/Streets,"205–237, New Brighton Road, Burwood, 8061, Canterbury"
132241,06/04/2016 at 01:56,Rubbish/Recycling,"15, Ava Place, Dallington, 8061, Canterbury"
132249,06/04/2016 at 02:14,Roading/Streets,"99A, Major Hornbrook Road, Mount Pleasant, 8081, Canterbury"
132257,06/04/2016 at 02:46,Wastewater/Stormwater,"323, Madras Street, Christchurch, 8013, Canterbury"
132279,06/04/2016 at 04:25,Parks,"31, Peebles Drive, Hei Hei, 8042, Canterbury"
132287,06/04/2016 at 05:08,Roading/Streets,"1058 Avonside Dr, Avondale, Christchurch 8061, New Zealand"
132292,06/04/2016 at 05:29,Roading/Streets,"67A, Windermere Road, Papanui, 8053, Canterbury"
132294,06/04/2016 at 05:38,Parks,"Sydenham, 8023, Canterbury"
132295,06/04/2016 at 05:39,Parks,"Sydenham, 8023, Canterbury"
132303,06/04/2016 at 05:56,Graffiti,"42-48 Hereford St, Christchurch Central, Christchurch 8013, New Zealand"
132310,06/04/2016 at 06:15,Roading/Streets,"564 Ferry Rd, Woolston, Christchurch 8023, New Zealand"
132337,06/04/2016 at 07:50,Rubbish/Recycling,"414 Ferry Rd, Woolston, Christchurch 8023, New Zealand"
132370,06/04/2016 at 20:05,Wastewater/Stormwater,"15 Te Papau Crescent, Diamond Harbour 8972, New Zealand"
132409,06/04/2016 at 22:30,Roading/Streets,"Linwood Avenue, Linwood, 8011, Canterbury"
132412,06/04/2016 at 22:34,Roading/Streets,"6, Buckleys Road, Linwood, 8062, Canterbury"
132413,06/04/2016 at 22:36,Parks,"Putake Dr, Parklands, Christchurch 8083, New Zealand"
132421,06/04/2016 at 22:43,Roading/Streets,"194, Estuary Road, South New Brighton, 8062, Canterbury"
132447,07/04/2016 at 00:14,Roading/Streets,"236, Linwood Avenue, Linwood, 8011, Canterbury"
132454,07/04/2016 at 00:27,Parks,"13–19, Jeffreys Road, Fendalton, 8052, Canterbury"
132456,07/04/2016 at 00:30,Roading/Streets,"414-416 Moorhouse Ave, Sydenham, Christchurch 8011, New Zealand"
132516,07/04/2016 at 02:18,Graffiti,"8-10 Orontes St, Shirley, Christchurch 8013, New Zealand"
132531,07/04/2016 at 02:48,Rubbish/Recycling,"50 Travis Rd, Burwood, Christchurch 8083, New Zealand"
132533,07/04/2016 at 02:51,Roading/Streets,"71 Ryan St, Phillipstown, Christchurch 8011, New Zealand"
132543,07/04/2016 at 03:30,Roading/Streets,"109 Cambridge Terrace, Christchurch Central, Christchurch 8013, New Zealand"
132554,07/04/2016 at 03:47,Roading/Streets,"7 Averill St, Richmond, Christchurch 8013, New Zealand"
132628,07/04/2016 at 07:51,Roading/Streets,"67, Windermere Road, Papanui, 8053, Canterbury"
132655,07/04/2016 at 15:23,Roading/Streets,"15 Wilding St, St Martins, Christchurch 8022, New Zealand"
132657,07/04/2016 at 19:16,Roading/Streets,"28, Lancewood Drive, Halswell, 8025, Canterbury"
132665,07/04/2016 at 21:20,Roading/Streets,"19 Vienna St, Waltham, Christchurch 8023, New Zealand"
132677,07/04/2016 at 21:37,Rubbish/Recycling,"33 Clive St, Phillipstown, Christchurch 8011, New Zealand"
132702,07/04/2016 at 22:56,Rubbish/Recycling,"33, Trent Street, Linwood, 8011, Canterbury"
132713,07/04/2016 at 23:14,Rubbish/Recycling,"61A Cashmere Rd, Cashmere, Christchurch 8022, New Zealand"
132734,08/04/2016 at 00:27,Water Supply,"153 Hackthorne Rd, Cashmere, Christchurch 8022, New Zealand"
132771,08/04/2016 at 02:16,Parks,"13, Merrington Crescent, Aranui, 8061, Canterbury"
132774,08/04/2016 at 02:21,Graffiti,"311A, Breezes Road, Aranui, 8061, Canterbury"
132784,08/04/2016 at 02:50,Roading/Streets,"71 Manchester St, Christchurch Central, Christchurch 8011, New Zealand"
132786,08/04/2016 at 02:57,Roading/Streets,"48, Aikmans Road, Merivale, 8014, Canterbury"
132885,08/04/2016 at 06:55,Roading/Streets,"195 Marine Parade, New Brighton, Christchurch 8083, New Zealand"
132886,08/04/2016 at 07:01,Graffiti,"195 Marine Parade, New Brighton, Christchurch 8083, New Zealand"
132890,08/04/2016 at 07:19,Parks,"5 Praem Pl, Shirley, Christchurch 8013, New Zealand"
132931,08/04/2016 at 22:56,Graffiti,"48–66, Oxford Terrace, Christchurch, 8011, Canterbury"
132932,08/04/2016 at 22:59,Graffiti,"Cashel Street, Christchurch, 8013, Canterbury"
132946,09/04/2016 at 00:19,Graffiti,"262 Fitzgerald Ave, Richmond, Christchurch 8013, New Zealand"
132957,09/04/2016 at 00:57,Roading/Streets,"1–9, Malachy Grove, Wigram, 8025, Canterbury"
132972,09/04/2016 at 01:36,Roading/Streets,"152, Gayhurst Road, Dallington, 8061, Canterbury"
132974,09/04/2016 at 01:43,Roading/Streets,"46 Rudds Rd, Linwood, Christchurch 8062, New Zealand"
133015,09/04/2016 at 03:30,Graffiti,"124 Wainoni Rd, Avondale, Christchurch 8061, New Zealand"
133016,09/04/2016 at 03:33,Graffiti,"Cumnor Terrace, Woolston, Christchurch, New Zealand"
133026,09/04/2016 at 04:04,Roading/Streets,"56 Wiggins St, Sumner, Christchurch 8081, New Zealand"
133027,09/04/2016 at 04:06,Roading/Streets,"65, Riccarton Road, Riccarton, 8011, Canterbury"
133028,09/04/2016 at 04:07,Roading/Streets,"37 Wiggins St, Sumner, Christchurch 8081, New Zealand"
133029,09/04/2016 at 04:09,Graffiti,"25 Rutherford St, Woolston, Christchurch 8023, New Zealand"
133055,09/04/2016 at 06:18,Parks,"Dick Tayler Dr, North New Brighton, Christchurch 8083, New Zealand"
133082,09/04/2016 at 19:12,Parks,"316 Worsleys Rd, Cracroft, Christchurch 8025, New Zealand"
133083,09/04/2016 at 19:13,Parks,"316 Worsleys Rd, Cracroft, Christchurch 8025, New Zealand"
133084,09/04/2016 at 20:20,Graffiti,"60–79, Cambridge Terrace, Christchurch, 8013, Canterbury"
133085,09/04/2016 at 20:23,Wastewater/Stormwater,"16B, Shaw Avenue, New Brighton, 8083, Canterbury"
133086,09/04/2016 at 20:52,Roading/Streets,"107, Avonhead Road, Avonhead, 8042, Canterbury"
133088,09/04/2016 at 21:03,Roading/Streets,"73 Radley St, Woolston, Christchurch 8023, New Zealand"
133095,09/04/2016 at 21:42,Water Supply,"137-139 Chester St E, Christchurch Central, Christchurch 8011, New Zealand"
133096,09/04/2016 at 21:46,Roading/Streets,"11, Hamilton Avenue, Ilam, 8041, Canterbury"
133117,09/04/2016 at 23:20,Parks,"2–8, Waipapa Avenue, Diamond Harbour, 8972, Canterbury"
133123,09/04/2016 at 23:32,Parks,"2-32, Bowie Place, Avonside, 8061, Canterbury"
133130,10/04/2016 at 00:02,Roading/Streets,"123, Nayland Street, Sumner, 8081, Canterbury"
133155,10/04/2016 at 01:42,Graffiti,"180, Clyde Road, Burnside, 8053, Canterbury"
133156,10/04/2016 at 01:45,Graffiti,"157, Clyde Road, Burnside, 8053, Canterbury"
133158,10/04/2016 at 01:51,Graffiti,"48, Kotare Street, Fendalton, 8041, Canterbury"
133160,10/04/2016 at 01:52,Graffiti,"48, Kotare Street, Fendalton, 8041, Canterbury"
133167,10/04/2016 at 02:10,Roading/Streets,"129 Bamford St, Woolston, Christchurch 8023, New Zealand"
133171,10/04/2016 at 02:26,Parks,"Scarborough Walk, Sumner, 8081, Canterbury"
133173,10/04/2016 at 02:27,Parks,"Scarborough Walk, Sumner, 8081, Canterbury"
133174,10/04/2016 at 02:28,Graffiti,"11, Medbury Terrace, Ilam, 8041, Canterbury"
133176,10/04/2016 at 02:31,Graffiti,"109, Clyde Road, Ilam, 8041, Canterbury"
133234,10/04/2016 at 05:03,Roading/Streets,"40 Harrison St, Mairehau, Christchurch 8013, New Zealand"
133250,10/04/2016 at 05:30,Parks,"Woolston, Canterbury"
133254,10/04/2016 at 05:55,Roading/Streets,"20 Winchester St, Merivale, Christchurch 8014, New Zealand"
133311,10/04/2016 at 19:35,Parks,"215 Eastern Terrace, Beckenham, Christchurch 8023, New Zealand"
133313,10/04/2016 at 19:55,Rubbish/Recycling,"960, Avonside Drive, Avondale, 8061, Canterbury"
133314,10/04/2016 at 19:57,Rubbish/Recycling,"1086, Avonside Drive, Avondale, 8061, Canterbury"
133315,10/04/2016 at 20:03,Rubbish/Recycling,"1054, Avonside Drive, Avondale, 8061, Canterbury"
133318,10/04/2016 at 20:26,Parks,"151 Cambridge Terrace, Christchurch Central, Christchurch 8013, New Zealand"
133319,10/04/2016 at 20:27,Parks,"87, Longhurst Terrace, Cashmere, 8022, Canterbury"
133324,10/04/2016 at 20:53,Graffiti,"137 Leaver Terrace, North New Brighton, Christchurch 8083, New Zealand"
133326,10/04/2016 at 20:56,Roading/Streets,"385–433, Halswell Junction Road, Hornby, 8025, Canterbury"
133329,10/04/2016 at 21:04,Roading/Streets,"209, Main South Road, Hornby, 8042, Canterbury"
133337,10/04/2016 at 21:28,Rubbish/Recycling,"655, Breezes Road, Bexley, 8061, Canterbury"
133341,10/04/2016 at 21:41,Parks,"7 Broadpark Rd, Waimairi Beach, Christchurch 8083, New Zealand"
133343,10/04/2016 at 21:43,Rubbish/Recycling,"121 Nursery Rd, Phillipstown, Christchurch 8011, New Zealand"
133347,10/04/2016 at 21:55,Rubbish/Recycling,"121 Nursery Rd, Phillipstown, Christchurch 8011, New Zealand"
133350,10/04/2016 at 22:03,Roading/Streets,"12, Chateau Drive, Burnside, 8053, Canterbury"
133365,10/04/2016 at 22:57,Rubbish/Recycling,"50 Saxon St, Phillipstown, Christchurch 8011, New Zealand"
133374,10/04/2016 at 23:14,Roading/Streets,"lat/lng: (-43.5934339,172.5821602)"
133401,11/04/2016 at 00:01,Rubbish/Recycling,"425 Hereford St, Linwood, Christchurch 8011, New Zealand"
133410,11/04/2016 at 00:25,Roading/Streets,"1 Cradock St, South New Brighton, Christchurch 8062, New Zealand"
133416,11/04/2016 at 00:33,Rubbish/Recycling,"22, Seabreeze Close, Bexley, 8061, Canterbury"
133437,11/04/2016 at 00:57,Rubbish/Recycling,"38, Chimera Crescent, New Brighton, 8083, Canterbury"
133442,11/04/2016 at 01:10,Graffiti,"Diamond Harbour, New Zealand"
133444,11/04/2016 at 01:13,Rubbish/Recycling,"188, Manchester Street, Christchurch, 8011, Canterbury"
133445,11/04/2016 at 01:16,Water Supply,"217, Edgeware Road, Edgeware, 8013, Canterbury"
133448,11/04/2016 at 01:21,Roading/Streets,"1, Birmingham Drive, Middleton, 8024, Canterbury"
133478,11/04/2016 at 02:33,Roading/Streets,"Travis Road, Burwood, 8083, Canterbury"
133495,11/04/2016 at 03:04,Parks,"84 Aston Dr, Waimairi Beach, Christchurch 8083, New Zealand"
133514,11/04/2016 at 04:07,Roading/Streets,"69, Ruru Road, Bromley, 8062, Canterbury"
133530,11/04/2016 at 05:08,Parks,"84 Aston Dr, Waimairi Beach, Christchurch 8083, New Zealand"
133531,11/04/2016 at 05:08,Roading/Streets,"111, Tomes Road, Saint Albans, 8052, Canterbury"
133537,11/04/2016 at 05:49,Roading/Streets,"Linwood Ave, Bromley, Christchurch 8062, New Zealand"
133571,11/04/2016 at 07:17,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
133572,11/04/2016 at 07:17,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
133573,11/04/2016 at 07:18,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
133574,11/04/2016 at 07:18,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
133589,11/04/2016 at 07:52,Water Supply,"4 Remuera Ave, Cashmere, Christchurch 8022, New Zealand"
133617,11/04/2016 at 11:58,Roading/Streets,"2-4 Lochmore St, Bishopdale, Christchurch 8051, New Zealand"
133628,11/04/2016 at 20:40,Roading/Streets,"385 Main South Rd, Hornby, Christchurch 8042, New Zealand"
133639,11/04/2016 at 21:51,Graffiti,"180 Richardson Terrace, Opawa, Christchurch 8022, New Zealand"
133652,11/04/2016 at 22:49,Graffiti,"42 Somerset Crescent, Spreydon, Christchurch 8024, New Zealand"
133653,11/04/2016 at 22:50,Graffiti,"305A Selwyn St, Spreydon, Christchurch 8024, New Zealand"
133654,11/04/2016 at 22:51,Graffiti,"305A Selwyn St, Spreydon, Christchurch 8024, New Zealand"
133656,11/04/2016 at 22:52,Graffiti,"303-305 Selwyn St, Spreydon, Christchurch 8024, New Zealand"
133665,11/04/2016 at 23:03,Rubbish/Recycling,"16, Velsheda Street, Bexley, 8061, Canterbury"
133666,11/04/2016 at 23:03,Parks,"30-36 St Asaph St, Christchurch Central, Christchurch 8011, New Zealand"
133668,11/04/2016 at 23:05,Graffiti,"850 Colombo St, Christchurch Central, Christchurch 8013, New Zealand"
133675,11/04/2016 at 23:19,Rubbish/Recycling,"1086, Avonside Drive, Avondale, 8061, Canterbury"
133676,11/04/2016 at 23:23,Rubbish/Recycling,"4, Ardrossan Street, Avondale, 8061, Canterbury"
133678,11/04/2016 at 23:25,Water Supply,"678, Avonside Drive, Avonside, 8061, Canterbury"
133685,11/04/2016 at 23:38,Water Supply,"Christchurch, 8011, Canterbury"
133715,12/04/2016 at 01:14,Roading/Streets,"19 Winchester St, Merivale, Christchurch 8014, New Zealand"
133724,12/04/2016 at 01:42,Roading/Streets,"Deans Avenue, Christchurch, 8011, Canterbury"
133727,12/04/2016 at 01:51,Rubbish/Recycling,"13, Templar Street, Richmond, 8013, Canterbury"
133729,12/04/2016 at 02:09,Roading/Streets,"8, Williams Street, Christchurch, 8011, Canterbury"
133733,12/04/2016 at 02:18,Roading/Streets,"649 Worcester St, Linwood, Christchurch 8062, New Zealand"
133744,12/04/2016 at 02:35,Parks,"38 Main Rd, Mt Pleasant, Christchurch 8081, New Zealand"
133758,12/04/2016 at 03:12,Graffiti,"78, Peterborough Street, Christchurch, 8013, Canterbury"
133765,12/04/2016 at 03:31,Rubbish/Recycling,"413–427, Breezes Road, Bexley, 8061, Canterbury"
133768,12/04/2016 at 03:33,Parks,"12 Foster Terrace, Lyttelton 8082, New Zealand"
133770,12/04/2016 at 03:45,Rubbish/Recycling,"413–427, Breezes Road, Bexley, 8061, Canterbury"
133787,12/04/2016 at 05:04,Rubbish/Recycling,"Linden Grove Avenue, Middleton, 8024, Canterbury"
133792,12/04/2016 at 05:08,Roading/Streets,"48-50 Nayland St, Sumner, Christchurch 8081, New Zealand"
133805,12/04/2016 at 05:59,Parks,"Ferrymead Park Drive, Ferrymead, 8022, Canterbury"
133885,12/04/2016 at 20:02,Rubbish/Recycling,"862, Avonside Drive, Wainoni, 8061, Canterbury"
133888,12/04/2016 at 20:27,Roading/Streets,"48, Aikmans Road, Merivale, 8014, Canterbury"
133895,12/04/2016 at 21:05,Roading/Streets,"82–92, Wigram Road, Wigram, 8025, Canterbury"
133898,12/04/2016 at 21:14,Rubbish/Recycling,"30, Cardrona Street, Avondale, 8061, Canterbury"
133912,12/04/2016 at 21:46,Graffiti,"23A Brockworth Pl, Riccarton, Christchurch 8011, New Zealand"
133916,12/04/2016 at 22:01,Rubbish/Recycling,"35A Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
133918,12/04/2016 at 22:03,Graffiti,"35A Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
133942,12/04/2016 at 22:34,Parks,"80 Radley St, Woolston, Christchurch 8023, New Zealand"
133965,12/04/2016 at 23:11,Roading/Streets,"127, Paparoa Street, Papanui, 8053, Canterbury"
133972,12/04/2016 at 23:21,Parks,"Linwood, 8011, Canterbury"
134019,13/04/2016 at 00:25,Graffiti,"45 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
134024,13/04/2016 at 00:31,Graffiti,"699 Barbadoes St, Edgeware, Christchurch 8013, New Zealand"
134025,13/04/2016 at 00:35,Graffiti,"72, Wainui Street, Riccarton, 8041, Canterbury"
134035,13/04/2016 at 00:49,Graffiti,"34B Prestons Rd, Redwood, Christchurch 8051, New Zealand"
134038,13/04/2016 at 00:51,Graffiti,"28A Prestons Rd, Redwood, Christchurch 8051, New Zealand"
134039,13/04/2016 at 00:52,Graffiti,"28A Prestons Rd, Redwood, Christchurch 8051, New Zealand"
134041,13/04/2016 at 00:58,Parks,"122 Avonside Dr, Linwood, Christchurch 8011, New Zealand"
134082,13/04/2016 at 02:25,Rubbish/Recycling,"183, River Road, Richmond, 8013, Canterbury"
134085,13/04/2016 at 02:28,Graffiti,"311–315, Worsleys Road, Cracroft, 8025, Canterbury"
134087,13/04/2016 at 02:30,Rubbish/Recycling,"7–27, River Road, Richmond, 8013, Canterbury"
134088,13/04/2016 at 02:30,Graffiti,"311, Worsleys Road, Cracroft, 8022, Canterbury"
134091,13/04/2016 at 02:34,Rubbish/Recycling,"311, Worsleys Road, Cracroft, 8022, Canterbury"
134097,13/04/2016 at 02:46,Graffiti,"316, Worsleys Road, Cracroft, 8025, Canterbury"
134106,13/04/2016 at 02:52,Graffiti,"315, Worsleys Road, Cracroft, 8022, Canterbury"
134108,13/04/2016 at 02:56,Graffiti,"317, Worsleys Road, Cracroft, 8022, Canterbury"
134110,13/04/2016 at 03:02,Graffiti,"323–325, Worsleys Road, Westmorland, 8022, Canterbury"
134120,13/04/2016 at 03:14,Rubbish/Recycling,"331, Worsleys Road, Cracroft, 8022, Canterbury"
134122,13/04/2016 at 03:18,Roading/Streets,"614, Halswell Road, Halswell, 8025, Canterbury"
134123,13/04/2016 at 03:20,Roading/Streets,"335A, Worsleys Road, Cracroft, 8022, Canterbury"
134125,13/04/2016 at 03:22,Roading/Streets,"50 Roydvale Ave, Burnside, Christchurch 8053, New Zealand"
134132,13/04/2016 at 03:35,Graffiti,"347, Worsleys Road, Cracroft, 8022, Canterbury"
134135,13/04/2016 at 03:41,Roading/Streets,"347, Worsleys Road, Cracroft, 8022, Canterbury"
134140,13/04/2016 at 03:46,Roading/Streets,"309, Durham Street N, Christchurch, 8013, Canterbury"
134177,13/04/2016 at 05:43,Parks,"1–3, Ironwood Lane, Shirley, 8061, Canterbury"
134181,13/04/2016 at 05:57,Roading/Streets,"1-31, Treffers Road, Wigram, 8042, Canterbury"
134183,13/04/2016 at 06:02,Parks,"289 Marine Parade, New Brighton, Christchurch 8061, New Zealand"
134256,13/04/2016 at 19:44,Graffiti,"59, Studholme Street, Somerfield, 8024, Canterbury"
134260,13/04/2016 at 21:08,Parks,"153A Leinster Rd, Strowan, Christchurch 8014, New Zealand"
134277,13/04/2016 at 22:17,Parks,"24, Cameron Street, Sydenham, 8023, Canterbury"
134281,13/04/2016 at 22:32,Roading/Streets,"191 Main South Rd, Sockburn, Christchurch 8042, New Zealand"
